id,key,status,dirty_address,clean_address,city,state,zip_code,tax_map_val,latitude,longitude,created_at,updated_at
9175,"700RIORDW061","APPROXIMATE","700 RIO RD W","700 RIO RD W, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 04:37:40","2009-08-26 09:28:51"
9176,"7THSTSWDICEST077","APPROXIMATE","7TH ST SW&DICE ST","7TH ST SW & DICE ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:37:41","2009-08-26 09:28:25"
9177,"385HARRISONST131","VALID","385 HARRISON ST","385 HARRISON ST, Scottsville, VA ",,,,"131",37.7991520,-78.4961120,"2009-08-26 04:37:41","2009-08-26 09:29:01"
9178,"1703ROYALOAKCT090","VALID","1703 ROYAL OAK CT","1703 ROYAL OAK CT, Charlottesville, VA ",,,,"090",37.9894140,-78.5056590,"2009-08-26 04:37:41","2009-08-26 09:28:27"
9179,"611712STSW077","VALID","611 7 1/2 ST SW","611 7 1/2 ST SW, Charlottesville, VA ",,,,"077",38.0259210,-78.4946450,"2009-08-26 04:37:41","2009-08-26 09:28:34"
9180,"598REASFORDRD030","APPROXIMATE","598 REAS FORD RD","598 REAS FORD RD, Barboursville, VA ",,,,"030",38.1455890,-78.2702335,"2009-08-26 04:37:41","2009-08-26 09:28:30"
9181,"1117STCHARLESCT077","VALID","1117 ST CHARLES CT","1117 ST CHARLES CT, Charlottesville, VA ",,,,"077",38.0391200,-78.4671090,"2009-08-26 04:37:41","2009-08-26 09:28:40"
9182,"MCINTIRERDWMARKETST077","APPROXIMATE","MCINTIRE RD&W MARKET ST","MCINTIRE RD & W MARKET ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:37:41","2009-08-26 09:28:37"
9183,"200MONTICELLOAVE077","VALID","200 MONTICELLO AVE","200 MONTICELLO AVE, Charlottesville, VA ",,,,"077",38.0269285,-78.4824299,"2009-08-26 04:37:41","2009-08-26 09:28:42"
9184,"6855BATESVILLERD085","VALID","6855 BATESVILLE RD","6855 BATESVILLE RD, Miran Forest, VA ",,,,"085",37.9940540,-78.7366040,"2009-08-26 04:37:42","2009-08-26 09:28:49"
9185,"989BUCKMTNFORDLN018","APPROXIMATE","989 BUCK MTN FORD LN","989 BUCK MTN FORD LN, Windrift, VA ",,,,"018",38.1874075,-78.5205897,"2009-08-26 04:37:42","2009-08-26 09:28:44"
9186,"1020PAGEST077","VALID","1020 PAGE ST","1020 PAGE ST, Charlottesville, VA ",,,,"077",38.0352980,-78.4943910,"2009-08-26 04:37:42","2009-08-26 09:28:47"
9187,"711FARISHST077","VALID","711 FARISH ST","711 FARISH ST, Charlottesville, VA ",,,,"077",38.0343644,-78.4740749,"2009-08-26 04:37:42","2009-08-26 09:29:06"
9188,"1424SUNDERLANDLN079","APPROXIMATE","1424 SUNDERLAND LN","1424 SUNDERLAND LN, Shadwell, VA ",,,,"079",38.0209614,-78.3955804,"2009-08-26 04:37:42","2009-08-26 09:28:59"
9189,"100GARRETTST077","VALID","100 GARRETT ST","100 GARRETT ST, Charlottesville, VA ",,,,"077",38.0286537,-78.4825059,"2009-08-26 04:38:35","2009-08-26 09:29:15"
9190,"1320WELLFORDST061","VALID","1320 WELLFORD ST","1320 WELLFORD ST, Charlottesville, VA ",,,,"061",38.0490430,-78.4852400,"2009-08-26 04:38:35","2009-08-26 09:28:54"
9191,"RICHMONDRDSHADWELLSTATIONL079","APPROXIMATE","RICHMOND RD&SHADWELL STATION L","RICHMOND RD & SHADWELL STATION L, Shadwell, VA ",,,,"079",38.0209614,-78.3955804,"2009-08-26 04:38:36","2009-08-26 09:28:57"
9192,"1642BRANDYWINEDR061","VALID","1642 BRANDYWINE DR","1642 BRANDYWINE DR, Charlottesville, VA ",,,,"061",38.0622447,-78.4818618,"2009-08-26 04:38:36","2009-08-26 09:29:13"
9193,"ENGINEERSWAYWHITEHEADRD076","APPROXIMATE","ENGINEER'S WAY&WHITEHEAD RD","ENGINEER'S WAY & WHITEHEAD RD, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 04:38:36","2009-08-26 09:29:25"
9194,"104OAKST056","VALID","104 OAK ST","104 OAK ST, Crozet, VA ",,,,"056",38.0606520,-78.6985850,"2009-08-26 04:38:37","2009-08-26 09:29:03"
9195,"1145EMMETSTN061","APPROXIMATE","1145 EMMET ST N","1145 EMMET ST N, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 04:38:37","2009-08-26 09:29:08"
9196,"4115LUXORTERRACEDR057","APPROXIMATE","4115 LUXOR TERRACE DR","4115 LUXOR TERRACE DR, Ivy Woods, VA ",,,,"057",38.0625199,-78.6455881,"2009-08-26 04:38:37","2009-08-26 09:29:36"
9197,"2647HYDRAULICRD061","VALID","2647 HYDRAULIC RD","2647 HYDRAULIC RD, Charlottesville, VA ",,,,"061",38.0697780,-78.4989880,"2009-08-26 04:38:38","2009-08-26 09:29:10"
9198,"2090TIMBERPOINTERD032","APPROXIMATE","2090 TIMBER POINTE RD","2090 TIMBER POINTE RD, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 04:38:38","2009-08-26 09:29:17"
9199,"118CAMERONLN076","VALID","118 CAMERON LN","118 CAMERON LN, Charlottesville, VA ",,,,"076",38.0401680,-78.5102380,"2009-08-26 04:38:38","2009-08-26 09:29:44"
9200,"538HICKORYST090","APPROXIMATE","538 HICKORY ST","538 HICKORY ST, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 04:38:42","2009-08-26 09:29:22"
9201,"ELLIOTTAVECHERRYAVE077","APPROXIMATE","ELLIOTT AVE&CHERRY AVE","ELLIOTT AVE & CHERRY AVE, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:38:42","2009-08-26 09:29:20"
9202,"1330SYCAMORECT061","VALID","1330 SYCAMORE CT","1330 SYCAMORE CT, Charlottesville, VA ",,,,"061",38.0708380,-78.4793430,"2009-08-26 04:38:43","2009-08-26 09:29:27"
9203,"185BUCKMOUNTAINRD031","APPROXIMATE","185 BUCK MOUNTAIN RD","185 BUCK MOUNTAIN RD, Gordonsville, VA ",,,,"031",38.1455015,-78.2285096,"2009-08-26 04:38:43","2009-08-26 09:30:17"
9204,"2993FREEUNIONRD043","VALID","2993 FREE UNION RD","2993 FREE UNION RD, Reynard Woods, VA ",,,,"043",38.1229154,-78.5483964,"2009-08-26 04:38:43","2009-08-26 09:29:29"
9205,"5372PARKRD056","VALID","5372 PARK RD","5372 PARK RD, Crozet, VA ",,,,"056",38.0633850,-78.6947120,"2009-08-26 04:38:43","2009-08-26 09:29:39"
9206,"1610QUAILRUN032","APPROXIMATE","1610 QUAIL RUN","1610 QUAIL RUN, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 04:38:53","2009-08-26 09:29:32"
9207,"905CHARLTONAVE077","VALID","905 CHARLTON AVE","905 CHARLTON AVE, Charlottesville, VA ",,,,"077",38.0387860,-78.4874410,"2009-08-26 04:38:53","2009-08-26 09:29:34"
9208,"STONYPOINTRDREDBUDLN062","APPROXIMATE","STONY POINT RD&REDBUD LN","STONY POINT RD & REDBUD LN, Key West, VA ",,,,"062",38.0625921,-78.4371999,"2009-08-26 04:38:53","2009-08-26 09:29:42"
9209,"2539WOODLANDDR076","VALID","2539 WOODLAND DR","2539 WOODLAND DR, Charlottesville, VA ",,,,"076",38.0179143,-78.5110745,"2009-08-26 04:38:54","2009-08-26 09:29:49"
9210,"1270RIVERCHASELN062","VALID","1270 RIVER CHASE LN","1270 RIVER CHASE LN, Key West, VA ",,,,"062",38.0684430,-78.4557320,"2009-08-26 04:38:54","2009-08-26 09:30:15"
9211,"914ANDERSONST077","VALID","914 ANDERSON ST","914 ANDERSON ST, Charlottesville, VA ",,,,"077",38.0361060,-78.4917300,"2009-08-26 04:38:54","2009-08-26 09:29:46"
9212,"325ESTESRDG010","APPROXIMATE","325 ESTES RDG","325 ESTES RDG, Barnes, VA ",,,,"010",38.2290062,-78.4788304,"2009-08-26 04:38:54","2009-08-26 09:29:53"
9213,"629RADFORDLN056","VALID","629 RADFORD LN","629 RADFORD LN, Crozet, VA ",,,,"056",38.0518327,-78.6826619,"2009-08-26 04:38:54","2009-08-26 09:29:51"
9214,"877BUCKMOUNTAINRD018","VALID","877 BUCK MOUNTAIN RD","877 BUCK MOUNTAIN RD, Windrift, VA ",,,,"018",38.1719060,-78.5052330,"2009-08-26 04:38:58","2009-08-26 09:29:56"
9215,"755EXTONCT062","VALID","755 EXTON CT","755 EXTON CT, Key West, VA ",,,,"062",38.0567113,-78.4543582,"2009-08-26 04:38:58","2009-08-26 09:30:13"
9216,"3803SERENDIPITYLN030","APPROXIMATE","3803 SERENDIPITY LN","3803 SERENDIPITY LN, Barboursville, VA ",,,,"030",38.1455890,-78.2702335,"2009-08-26 04:38:59","2009-08-26 09:29:58"
9217,"3553DUTCHMANRD032","APPROXIMATE","3553 DUTCHMAN RD","3553 DUTCHMAN RD, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 04:38:59","2009-08-26 09:30:08"
9218,"RUGBYRDWAYSIDEPL","INVALID","RUGBY RD&WAYSIDE PL","RUGBY RD & WAYSIDE PL, Charlottesville, VA ",,,,"000",-34.3491590,148.8836850,"2009-08-26 04:38:59","2009-08-26 09:30:01"
9219,"531CAROLINEAVE077","VALID","531 CAROLINE AVE","531 CAROLINE AVE, Charlottesville, VA ",,,,"077",38.0316860,-78.4629510,"2009-08-26 04:38:59","2009-08-26 09:30:10"
9220,"TAYLORSGAPRDBLANDEMARDR087","APPROXIMATE","TAYLORS GAP RD&BLANDEMAR DR","TAYLORS GAP RD & BLANDEMAR DR, Crossroads, VA ",,,,"087",37.9793162,-78.6454260,"2009-08-26 04:38:59","2009-08-26 09:30:03"
9221,"EMMETSTNBYPASS061","APPROXIMATE","EMMET ST N&BYPASS","EMMET ST N & BYPASS, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 04:38:59","2009-08-26 09:30:06"
9222,"RIORDEAGNESEST061","VALID","RIO RD E&AGNESE ST","RIO RD E & AGNESE ST, Charlottesville, VA ",,,,"061",38.0656230,-78.4653950,"2009-08-26 04:39:00","2009-08-26 09:30:19"
9223,"846CATALPACT076","VALID","846 CATALPA CT","846 CATALPA CT, Charlottesville, VA ",,,,"076",38.0151896,-78.5239080,"2009-08-26 04:39:00","2009-08-26 09:30:29"
9224,"325DOVERRD046","VALID","325 DOVER RD","325 DOVER RD, Charlottesville, VA ",,,,"046",38.0920420,-78.4547580,"2009-08-26 04:39:19","2009-08-26 09:30:27"
9225,"1398HAVENLN032","APPROXIMATE","1398 HAVEN LN","1398 HAVEN LN, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 04:39:20","2009-08-26 09:30:22"
9226,"4270FREEUNIONRD029","APPROXIMATE","4270 FREE UNION RD","4270 FREE UNION RD, Burnley, VA ",,,,"029",38.1456619,-78.3119575,"2009-08-26 04:39:20","2009-08-26 09:30:42"
9227,"COMMONWEALTHDRPEYTONDR061","APPROXIMATE","COMMONWEALTH DR&PEYTON DR","COMMONWEALTH DR & PEYTON DR, Charlottesville, VA ",,,,"061",38.0626068,-78.4788775,"2009-08-26 04:39:20","2009-08-26 09:30:25"
9228,"7000PLUNKETTRD009","VALID","7000 PLUNKETT RD","7000 PLUNKETT RD, Wilhait, VA ",,,,"009",38.2279653,-78.5184491,"2009-08-26 04:39:20","2009-08-26 09:31:07"
9229,"2600EARLYSVILLERD045","VALID","2600 EARLYSVILLE RD","2600 EARLYSVILLE RD, Charlottesville, VA ",,,,"045",38.1074430,-78.4795480,"2009-08-26 04:39:20","2009-08-26 09:30:32"
9230,"3464WORTHXING032","APPROXIMATE","3464 WORTH XING","3464 WORTH XING, Crimora, VA ",,,,"032",38.1455028,-78.7709225,"2009-08-26 04:39:20","2009-08-26 09:30:37"
9231,"4586ADVANCEMILLSRD031","APPROXIMATE","4586 ADVANCE MILLS RD","4586 ADVANCE MILLS RD, Gordonsville, VA ",,,,"031",38.1455015,-78.2285096,"2009-08-26 04:39:20","2009-08-26 09:30:47"
9232,"2420ARLINGTONBLVD060","VALID","2420 ARLINGTON BLVD","2420 ARLINGTON BLVD, Charlottesville, VA ",,,,"060",38.0515170,-78.5089650,"2009-08-26 04:39:21","2009-08-26 09:30:34"
9233,"HARDYDRRUNST077","APPROXIMATE","HARDY DR&RUN ST","HARDY DR & RUN ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:39:21","2009-08-26 09:30:40"
9234,"2500STONYPOINTRD063","VALID","2500 STONY POINT RD","2500 STONY POINT RD, Eastham, VA ",,,,"063",38.0703756,-78.4128748,"2009-08-26 04:39:21","2009-08-26 09:30:44"
9235,"963ALLENDALEDR058","VALID","963 ALLENDALE DR","963 ALLENDALE DR, Ivy, VA ",,,,"058",38.0620636,-78.6200031,"2009-08-26 04:39:21","2009-08-26 09:30:56"
9236,"1835AMBERFIELDDR046","VALID","1835 AMBERFIELD DR","1835 AMBERFIELD DR, Charlottesville, VA ",,,,"046",38.1204080,-78.4367950,"2009-08-26 04:39:22","2009-08-26 09:30:54"
9237,"1717RUGBYAVE061","VALID","1717 RUGBY AVE","1717 RUGBY AVE, Charlottesville, VA ",,,,"061",38.0465620,-78.4922780,"2009-08-26 04:39:40","2009-08-26 09:30:49"
9238,"2520PROFFITRD046","VALID","2520 PROFFIT RD","2520 PROFFIT RD, Charlottesville, VA ",,,,"046",38.1166210,-78.4228090,"2009-08-26 04:39:40","2009-08-26 09:31:11"
9239,"1752LINDSAYRD051","APPROXIMATE","1752 LINDSAY RD","1752 LINDSAY RD, Lindsay, VA ",,,,"051",38.1039014,-78.2286610,"2009-08-26 04:39:40","2009-08-26 09:30:51"
9240,"RIDGESTHARTMANSMILLRD077","APPROXIMATE","RIDGE ST&HARTMANS MILL RD","RIDGE ST & HARTMANS MILL RD, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:39:40","2009-08-26 09:31:01"
9241,"GEORGETOWNRDGEORGETOWNWAY060","APPROXIMATE","GEORGETOWN RD&GEORGETOWN WAY","GEORGETOWN RD & GEORGETOWN WAY, Charlottesville, VA ",,,,"060",38.0626069,-78.5205552,"2009-08-26 04:39:40","2009-08-26 09:31:04"
9242,"1210HOLMESAVE061","VALID","1210 HOLMES AVE","1210 HOLMES AVE, Charlottesville, VA ",,,,"061",38.0467870,-78.4604820,"2009-08-26 04:39:40","2009-08-26 09:30:58"
9243,"3172CROSSFIELDLN046","VALID","3172 CROSSFIELD LN","3172 CROSSFIELD LN, Charlottesville, VA ",,,,"046",38.1233030,-78.4359900,"2009-08-26 04:39:41","2009-08-26 09:31:37"
9244,"317SHEPHERDSRIDGECIR061","VALID","317 SHEPHERDS RIDGE CIR","317 SHEPHERDS RIDGE CIR, Charlottesville, VA ",,,,"061",38.0659170,-78.4605810,"2009-08-26 04:39:41","2009-08-26 09:31:23"
9245,"986ECLIPSECT076","VALID","986 ECLIPSE CT","986 ECLIPSE CT, Charlottesville, VA ",,,,"076",38.0007470,-78.5245400,"2009-08-26 04:39:41","2009-08-26 09:31:09"
9246,"120LANKFORDAVE077","VALID","120 LANKFORD AVE","120 LANKFORD AVE, Charlottesville, VA ",,,,"077",38.0218410,-78.4888330,"2009-08-26 04:39:41","2009-08-26 09:31:26"
9247,"HAZELSTEHIGHST077","APPROXIMATE","HAZEL ST&E HIGH ST","HAZEL ST & E HIGH ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:39:41","2009-08-26 09:31:17"
9248,"2900SEMINOLETRL046","VALID","2900 SEMINOLE TRL","2900 SEMINOLE TRL, Charlottesville, VA ",,,,"046",38.1165177,-78.4507679,"2009-08-26 04:39:41","2009-08-26 09:31:13"
9249,"1177OLDLYNCHBURGRD090","APPROXIMATE","1177 OLD LYNCHBURG RD","1177 OLD LYNCHBURG RD, Charlottesville, VA ",,,,"090",37.9794031,-78.5205323,"2009-08-26 04:39:41","2009-08-26 09:31:19"
9250,"20DARDENBLVDBLDG060","VALID","20 DARDEN BLVD - BLDG","20 DARDEN BLVD - BLDG, Charlottesville, VA ",,,,"060",38.0524760,-78.5131110,"2009-08-26 04:39:41","2009-08-26 09:31:21"
9251,"370WILDTURKEYLN057","VALID","370 WILD TURKEY LN","370 WILD TURKEY LN, Ivy Woods, VA ",,,,"057",38.0558698,-78.6363274,"2009-08-26 04:39:41","2009-08-26 09:31:54"
9252,"5748PARKRD056","VALID","5748 PARK RD","5748 PARK RD, Crozet, VA ",,,,"056",38.0643393,-78.6983607,"2009-08-26 04:39:41","2009-08-26 09:31:28"
9253,"117TINTERNCT061","VALID","117 TINTERN CT","117 TINTERN CT, Charlottesville, VA ",,,,"061",38.0787457,-78.4947404,"2009-08-26 04:39:48","2009-08-26 09:31:30"
9254,"1242SIMMONSGAPRD009","VALID","1242 SIMMONS GAP RD","1242 SIMMONS GAP RD, Wilhait, VA ",,,,"009",38.2224390,-78.5240050,"2009-08-26 04:39:48","2009-08-26 09:31:35"
9255,"4348OLDTHREENOTCHDRD057","VALID","4348 OLD THREE NOTCH'D RD","4348 OLD THREE NOTCH'D RD, Ivy Woods, VA ",,,,"057",38.0558698,-78.6363274,"2009-08-26 04:39:48","2009-08-26 09:31:50"
9256,"2411IVYRD060","VALID","2411 IVY RD","2411 IVY RD, Charlottesville, VA ",,,,"060",38.0506055,-78.5286674,"2009-08-26 04:39:48","2009-08-26 09:31:33"
9257,"2574TAYLORSGAPRD087","VALID","2574 TAYLORS GAP RD","2574 TAYLORS GAP RD, Crossroads, VA ",,,,"087",37.9949620,-78.6297050,"2009-08-26 04:39:49","2009-08-26 09:31:44"
9258,"1836OLDLYNCHBURGRD089","APPROXIMATE","1836 OLD LYNCHBURG RD","1836 OLD LYNCHBURG RD, Arrowhead, VA ",,,,"089",37.9793886,-78.5621636,"2009-08-26 04:39:49","2009-08-26 09:31:59"
9259,"1662CRENSHAWCT061","VALID","1662 CRENSHAW CT","1662 CRENSHAW CT, Charlottesville, VA ",,,,"061",38.0809870,-78.4897710,"2009-08-26 04:39:49","2009-08-26 09:31:40"
9260,"7722ALBEVANNASPRINGRD131","VALID","7722 ALBEVANNA SPRING RD","7722 ALBEVANNA SPRING RD, Scottsville, VA ",,,,"131",37.8202102,-78.4753684,"2009-08-26 04:39:49","2009-08-26 09:31:42"
9261,"DAVIDSONRDABBEYRD078","APPROXIMATE","DAVIDSON RD&ABBEY RD","DAVIDSON RD & ABBEY RD, Charlottesville, VA ",,,,"078",38.0209906,-78.4372349,"2009-08-26 04:39:50","2009-08-26 09:31:48"
9262,"MILTONRDTHOMASJEFFERSONPKW092","APPROXIMATE","MILTON RD&THOMAS JEFFERSON PKW","MILTON RD & THOMAS JEFFERSON PKW, Simeon, VA ",,,,"092",37.9793883,-78.4372698,"2009-08-26 04:39:58","2009-08-26 09:32:14"
9263,"824PRESTONAV077","VALID","824 PRESTON AV","824 PRESTON AV, Charlottesville, VA ",,,,"077",38.0367854,-78.4880020,"2009-08-26 04:39:58","2009-08-26 09:32:22"
9264,"1017PRESTONAVE077","VALID","1017 PRESTON AVE","1017 PRESTON AVE, Charlottesville, VA ",,,,"077",38.0408882,-78.4922103,"2009-08-26 04:39:59","2009-08-26 09:31:52"
9265,"25CHURCHILLLN074","VALID","25 CHURCHILL LN","25 CHURCHILL LN, Langford, VA ",,,,"074",38.0374550,-78.6141170,"2009-08-26 04:39:59","2009-08-26 09:31:57"
9266,"10THSTNWANDERSONST077","APPROXIMATE","10TH ST NW&ANDERSON ST","10TH ST NW & ANDERSON ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:39:59","2009-08-26 09:32:11"
9267,"324WESTMAINST077","VALID","324 WEST MAIN ST","324 WEST MAIN ST, Charlottesville, VA ",,,,"077",38.0305589,-78.4863456,"2009-08-26 04:39:59","2009-08-26 09:32:01"
9268,"6271MONACANTRAILRD045","APPROXIMATE","6271 MONACAN TRAIL RD","6271 MONACAN TRAIL RD, Charlottesville, VA ",,,,"045",38.1042077,-78.4788658,"2009-08-26 04:40:00","2009-08-26 09:32:04"
9269,"3528PRESIDENTSRD103","VALID","3528 PRESIDENTS RD","3528 PRESIDENTS RD, Overton, VA ",,,,"103",37.9406436,-78.4681669,"2009-08-26 04:40:00","2009-08-26 09:32:17"
9270,"2231BANBURYST061","VALID","2231 BANBURY ST","2231 BANBURY ST, Charlottesville, VA ",,,,"061",38.0628190,-78.4668400,"2009-08-26 04:40:04","2009-08-26 09:32:06"
9271,"4863WESLEYCHAPELRD028","APPROXIMATE","4863 WESLEY CHAPEL RD","4863 WESLEY CHAPEL RD, Gilbert, VA ",,,,"028",38.1457202,-78.3536815,"2009-08-26 04:40:04","2009-08-26 09:32:08"
9272,"315WESTMINSTERRD060","VALID","315 WESTMINSTER RD","315 WESTMINSTER RD, Charlottesville, VA ",,,,"060",38.0565900,-78.5134760,"2009-08-26 04:40:04","2009-08-26 09:32:26"
9273,"DALEAVEALBEMARLEST077","APPROXIMATE","DALE AVE&ALBEMARLE ST","DALE AVE & ALBEMARLE ST, Charlottesville, VA ",,,,"077",38.0210052,-78.4788893,"2009-08-26 04:40:04","2009-08-26 09:32:20"
9274,"6319SCHOOLHOUSEHL085","VALID","6319 SCHOOLHOUSE HL","6319 SCHOOLHOUSE HL, Miran Forest, VA ",,,,"085",37.9680600,-78.7152800,"2009-08-26 04:40:04","2009-08-26 09:32:29"
9275,"477BUCKMOUNTAINRD019","APPROXIMATE","477 BUCK MOUNTAIN RD","477 BUCK MOUNTAIN RD, Frays Mountain Estates, VA ",,,,"019",38.1874074,-78.4788422,"2009-08-26 04:40:05","2009-08-26 09:32:36"
9276,"1920BEAVERRIDGERD040","VALID","1920 BEAVER RIDGE RD","1920 BEAVER RIDGE RD, Crozet, VA ",,,,"040",38.0871739,-78.6719395,"2009-08-26 04:40:05","2009-08-26 09:33:01"
9277,"2330PEYTONDR061","VALID","2330 PEYTON DR","2330 PEYTON DR, Charlottesville, VA ",,,,"061",38.0732120,-78.4920430,"2009-08-26 04:40:05","2009-08-26 09:32:24"
9278,"7005THSTSW077","VALID","700 5TH ST SW","700 5TH ST SW, Charlottesville, VA ",,,,"077",38.0250111,-78.4901413,"2009-08-26 04:40:09","2009-08-26 09:32:34"
9279,"1204GAZEBOCT061","VALID","1204 GAZEBO CT","1204 GAZEBO CT, Charlottesville, VA ",,,,"061",38.0692190,-78.4792050,"2009-08-26 04:40:09","2009-08-26 09:32:41"
9280,"1772THURSTONDR040","VALID","1772 THURSTON DR","1772 THURSTON DR, Crozet, VA ",,,,"040",38.0840480,-78.6939860,"2009-08-26 04:40:10","2009-08-26 09:32:31"
9281,"2600LAWRENCERD044","VALID","2600 LAWRENCE RD","2600 LAWRENCE RD, Clearview Meadows, VA ",,,,"044",38.1077850,-78.5113120,"2009-08-26 04:40:10","2009-08-26 09:32:38"
9282,"6483HILLSBOROLN055","VALID","6483 HILLSBORO LN","6483 HILLSBORO LN, Crozet, VA ",,,,"055",38.0465510,-78.7248190,"2009-08-26 04:40:10","2009-08-26 09:32:54"
9283,"32714THSTNW077","VALID","327 14TH ST NW","327 14TH ST NW, Charlottesville, VA ",,,,"077",38.0371620,-78.4981450,"2009-08-26 04:40:10","2009-08-26 09:32:43"
9284,"153COMMUNITYST","APPROXIMATE","153 COMMUNITY ST","153 COMMUNITY ST, Charlottesville, VA ",,,,"000",38.1273388,-78.4433197,"2009-08-26 04:40:10","2009-08-26 09:32:50"
9285,"4375WOODSEDGERD094","VALID","4375 WOODS EDGE RD","4375 WOODS EDGE RD, Running Deer, VA ",,,,"094",37.9750834,-78.3434856,"2009-08-26 04:40:11","2009-08-26 09:32:48"
9286,"5783THESQUARE056","VALID","5783 THE SQUARE","5783 THE SQUARE, Crozet, VA ",,,,"056",38.0692270,-78.7005750,"2009-08-26 04:40:11","2009-08-26 09:32:45"
9287,"201SPRIGGLNUVA076","APPROXIMATE","201 SPRIGG LN - UVA","201 SPRIGG LN - UVA, Charlottesville, VA ",,,,"076",38.0210053,-78.5205438,"2009-08-26 04:40:11","2009-08-26 09:32:57"
9288,"1514SIMMONSGAPRD009","VALID","1514 SIMMONS GAP RD","1514 SIMMONS GAP RD, Wilhait, VA ",,,,"009",38.2284630,-78.5370820,"2009-08-26 04:40:11","2009-08-26 09:32:52"
9289,"2665ALDERSGATEWAY","INVALID","2665 ALDERSGATE WAY","2665 ALDERSGATE WAY, Charlottesville, VA ",,,,"000",38.0377640,-78.4892600,"2009-08-26 04:40:11","2009-08-26 09:33:30"
9290,"1625CRENSHAWCT061","VALID","1625 CRENSHAW CT","1625 CRENSHAW CT, Charlottesville, VA ",,,,"061",38.0822480,-78.4890430,"2009-08-26 04:40:12","2009-08-26 09:33:16"
9291,"120BENTCREEKRD076","VALID","120 BENT CREEK RD","120 BENT CREEK RD, Charlottesville, VA ",,,,"076",38.0116050,-78.5008770,"2009-08-26 04:40:19","2009-08-26 09:33:20"
9292,"395SPRINGLN058","VALID","395 SPRING LN","395 SPRING LN, Ivy, VA ",,,,"058",38.0467350,-78.5971460,"2009-08-26 04:40:19","2009-08-26 09:32:59"
9293,"BARRACKSRDCEDARSCT060","VALID","BARRACKS RD&CEDARS CT","BARRACKS RD & CEDARS CT, Charlottesville, VA ",,,,"060",38.0527770,-78.5050269,"2009-08-26 04:40:19","2009-08-26 09:33:28"
9294,"4179GILBERTSTATIONRD033","APPROXIMATE","4179 GILBERT STATION RD","4179 GILBERT STATION RD, Doylesville, VA ",,,,"033",38.1455901,-78.7291986,"2009-08-26 04:40:20","2009-08-26 09:33:04"
9295,"WI64EXIT129ONBLACKCATRD080","APPROXIMATE","W I64 EXIT 129 ON&BLACK CAT RD","W I64 EXIT 129 ON & BLACK CAT RD, Keswick, VA ",,,,"080",38.0209177,-78.3539261,"2009-08-26 04:40:20","2009-08-26 09:33:06"
9296,"1917LEWISMOUNTAINRD076","VALID","1917 LEWIS MOUNTAIN RD","1917 LEWIS MOUNTAIN RD, Charlottesville, VA ",,,,"076",38.0382210,-78.5087860,"2009-08-26 04:40:20","2009-08-26 09:33:09"
9297,"325GREENBRIERDR061","VALID","325 GREENBRIER DR","325 GREENBRIER DR, Charlottesville, VA ",,,,"061",38.0734593,-78.4893813,"2009-08-26 04:40:20","2009-08-26 09:33:11"
9298,"5798JEFFERSONMILLRD124","APPROXIMATE","5798 JEFFERSON MILL RD","5798 JEFFERSON MILL RD, Antioch, VA ",,,,"124",37.8545781,-78.4373744,"2009-08-26 04:40:20","2009-08-26 09:33:13"
9299,"1425SCOTTSVILLERD091","VALID","1425 SCOTTSVILLE RD","1425 SCOTTSVILLE RD, Charlottesville, VA ",,,,"091",37.9927480,-78.4895880,"2009-08-26 04:40:20","2009-08-26 09:33:18"
9300,"4913MILLERRD020","APPROXIMATE","4913 MILLER RD","4913 MILLER RD, Advance Mills, VA ",,,,"020",38.1873928,-78.4370947,"2009-08-26 04:40:31","2009-08-26 09:34:00"
9301,"130OVERLOOKDR076","VALID","130 OVERLOOK DR","130 OVERLOOK DR, Charlottesville, VA ",,,,"076",38.0160762,-78.5411667,"2009-08-26 04:40:31","2009-08-26 09:33:23"
9302,"2366PROFFITRD046","VALID","2366 PROFFIT RD","2366 PROFFIT RD, Charlottesville, VA ",,,,"046",38.1076300,-78.4243580,"2009-08-26 04:40:32","2009-08-26 09:33:38"
9303,"2700REDHILLRD100","APPROXIMATE","2700 RED HILL RD","2700 RED HILL RD, North Garden, VA ",,,,"100",37.9377569,-78.6037371,"2009-08-26 04:40:32","2009-08-26 09:33:25"
